siteid,spid,x,y,occ,group,alt,asp2,ontprec,ontprec4,ontprecsd,ontslp,onttemp,onttempsd,onttmin4,ontveg,watdist
12722,tgb,-76.32788,44.95248,0,bird,159,3.99E-01,863,65,11,0.02320492,45,11024,0,4,682526.3
12723,tgb,-79.37504,43.77184,0,bird,159,3.76E-01,819,60,13,0.7566641,66,9817,15,5,773708.9
12724,tgb,-77.10675,45.58439,0,bird,159,6.78E-01,846,60,14,0.8405856,40,11353,-7,4,596620.8
12725,tgb,-79.142,43.85418,0,bird,158,-8.32E-01,817,60,13,0.6295938,65,9849,15,4,766115.4
12726,tgb,-76.36702,45.01887,0,bird,158,8.53E-01,856,64,11,0.1117695,45,11052,0,4,674058
12727,tgb,-78.72139,43.95011,0,bird,158,-6.25E-01,825,61,11,0.2304179,63,9875,13,4,755815.4
12728,tgb,-76.54884,44.56968,0,bird,158,-5.90E-01,916,69,11,0.8302111,50,10609,2,2,718038
10272,tgb,-81.82073,47.46382,0,bird,400,-9.81E-01,852,52,21,0.3281635,4,11823,-47,2,400717.8
12729,tgb,-79.61423,43.64435,0,bird,157,6.12E-17,840,64,13,0.3341793,67,9798,15,4,789474.6
12730,tgb,-79.07527,43.93218,0,bird,157,-8.80E-01,821,59,13,1.513811,64,9880,14,4,756542.6
12731,tgb,-79.58925,43.78054,0,bird,157,2.86E-02,832,61,13,0.3900851,65,9849,13,4,772933.3
12732,tgb,-78.92438,43.94155,0,bird,157,-9.99E-01,821,60,12,0.4278696,64,9878,14,4,755975.1
12733,tgb,-78.73352,43.93358,0,bird,157,-5.81E-01,823,61,11,0.1160244,63,9848,14,4,757712.1
12734,tgb,-79.79451,43.4184,0,bird,157,-4.90E-01,876,69,13,0.3951592,69,9721,17,4,814153.8
12735,tgb,-79.36742,43.79034,0,bird,156,-5.58E-01,822,60,13,0.5731001,66,9837,15,5,771766.7
12736,tgb,-79.70198,43.47512,0,bird,156,-9.45E-01,861,67,12,0.773342,69,9727,17,5,808094.9
12737,tgb,-79.53904,43.67968,0,bird,156,3.77E-01,833,63,13,0.4183252,67,9818,16,5,785480.8
12738,tgb,-79.54898,43.68773,0,bird,156,7.07E-01,832,63,13,0.3773153,67,9807,15,5,784522.5
10273,tgb,-78.51899,45.57851,0,bird,400,5.78E-01,972,64,14,0.5495038,24,11056,-25,1,577117.4
12739,tgb,-79.38549,43.69551,0,bird,155,-8.80E-01,826,62,13,1.086296,67,9791,16,5,783414.6
12740,tgb,-79.40937,43.74497,0,bird,155,1.96E-01,821,61,13,0.6824448,67,9839,15,5,777597.7
12741,tgb,-79.08308,43.91672,0,bird,155,-4.42E-01,819,59,13,1.270438,65,9896,14,4,758464.9
12742,tgb,-79.25468,43.71952,0,bird,155,-9.49E-01,820,61,13,0.4374519,67,9806,17,5,780539.6
12743,tgb,-79.77674,43.43597,0,bird,155,-9.31E-01,875,69,13,0.5711238,69,9721,17,4,812162
12744,tgb,-79.57516,43.72814,0,bird,155,6.79E-01,832,62,13,0.249923,66,9839,15,5,779696.9
12745,tgb,-76.29626,44.71113,0,bird,155,-9.91E-01,895,67,11,0.320359,48,10773,2,2,708831.2
12746,tgb,-79.44175,43.68659,0,bird,155,-9.59E-01,826,62,13,1.070425,67,9790,16,5,784407.8
12747,tgb,-79.5524,43.70925,0,bird,155,6.66E-01,830,62,13,0.5617136,67,9821,15,5,781611.4
12748,tgb,-79.20492,43.78283,0,bird,155,-9.22E-01,819,60,13,0.5476391,67,9812,15,4,772824.9
10274,tgb,-80.0764,43.74471,0,bird,400,-8.62E-01,906,67,13,0.6022337,50,9840,-2,4,779493.8
12749,tgb,-78.6543,43.96443,0,bird,155,-1.00E+00,827,62,11,0.4290006,62,9885,13,4,754231.2
12750,tgb,-79.21872,43.81954,0,bird,155,6.52E-01,818,60,13,0.6443847,66,9848,15,5,769903.6
12751,tgb,-78.7616,43.92935,0,bird,154,-1.00E+00,821,61,12,0.2368707,64,9859,14,4,758560.4
12752,tgb,-79.40388,43.73193,0,bird,154,5.85E-01,823,61,13,0.5029507,67,9818,15,5,778565.6
12753,tgb,-79.06617,43.92851,0,bird,154,-1.51E-01,820,59,13,0.531271,64,9884,14,4,757532
12754,tgb,-79.37866,43.69735,0,bird,154,-1.41E-01,823,62,13,0.7317802,67,9820,16,5,782444
12755,tgb,-78.781,43.93587,0,bird,153,-9.89E-01,822,61,12,0.8758367,64,9866,14,4,757475.4
12756,tgb,-79.0171,43.92306,0,bird,153,-9.97E-01,821,59,12,0.8404576,65,9884,15,2,757658.4
12757,tgb,-79.75601,43.4587,0,bird,153,-9.27E-01,872,68,13,0.543296,69,9727,17,4,810172.3
12758,tgb,-79.98923,43.24264,0,bird,153,9.00E-01,921,75,12,1.163793,70,9665,17,2,834286.3
10275,tgb,-81.84735,47.47196,0,bird,400,6.33E-01,851,52,21,0.440396,4,11832,-47,1,400166
12759,tgb,-78.89541,43.93926,0,bird,153,-9.97E-01,822,60,12,0.5688568,64,9878,14,4,756094
12760,tgb,-76.28982,45.23048,0,bird,153,3.63E-01,850,63,12,0.5535064,43,11242,-1,2,652841.3
12761,tgb,-83.21167,50.08851,0,bird,152,9.69E-01,872,51,19,0.9646308,-10,13206,-63,2,187770
12762,tgb,-78.83016,43.92912,0,bird,152,-9.99E-01,821,61,12,1.269294,64,9849,14,5,758228.8
12763,tgb,-79.54297,43.68858,0,bird,152,2.25E-01,831,63,13,0.4183252,67,9818,15,5,783540
12764,tgb,-79.28126,43.71184,0,bird,151,-8.47E-01,821,61,13,0.5815862,68,9785,17,5,781493.1
12765,tgb,-79.38168,43.72952,0,bird,151,7.42E-01,822,61,13,0.8086635,67,9820,16,5,779532.4
12766,tgb,-78.82528,43.92706,0,bird,151,-1.00E+00,821,61,12,1.07484,64,9849,14,2,758263.3
12767,tgb,-78.68914,43.94566,0,bird,151,-6.32E-01,825,61,11,0.9670272,63,9868,14,4,756956.3
12768,tgb,-79.54573,43.68342,0,bird,151,5.14E-01,831,63,13,0.4183252,67,9798,15,5,784510.4
10276,tgb,-80.04799,43.80764,0,bird,399,-8.84E-01,903,66,12,0.2987916,50,9835,-2,4,772578.6
12769,tgb,-79.37163,43.69048,0,bird,150,-7.65E-01,826,62,13,1.086296,68,9791,17,5,783414.6
12770,tgb,-79.19187,43.83243,0,bird,150,-9.72E-01,817,60,13,0.5072146,66,9848,15,4,767982.6
12771,tgb,-76.64304,44.4953,0,bird,150,-9.83E-01,933,70,12,0.2332052,51,10527,3,3,723439.9
12772,tgb,-78.12696,43.99386,0,bird,150,-8.55E-01,841,65,10,1.903941,60,9926,10,2,756206.2
12773,tgb,-77.24492,44.51888,0,bird,149,-9.93E-01,904,69,11,0.5532145,51,10495,2,2,709287.8
12774,tgb,-79.15581,43.83183,0,bird,149,-8.94E-01,817,60,13,0.5562233,66,9848,15,4,768029.4
12775,tgb,-79.37157,43.79048,0,bird,149,-4.47E-01,822,60,13,0.8914922,67,9841,15,5,771767.8
12776,tgb,-79.63033,43.62681,0,bird,148,-1.67E-01,841,64,13,0.7492282,68,9776,16,5,791448.6
12777,tgb,-78.58933,43.95646,0,bird,148,-8.75E-01,827,62,11,1.498703,62,9878,13,4,755539.4
12778,tgb,-79.41249,43.67977,0,bird,148,-9.86E-01,825,62,13,0.9505783,68,9787,16,5,785362.1
10277,tgb,-78.09883,45.65036,0,bird,399,9.88E-01,905,60,17,0.8433349,22,11205,-26,3,573534.1
12779,tgb,-79.56644,43.65006,0,bird,148,-8.84E-01,836,63,13,0.380017,68,9791,16,5,788416.6
12780,tgb,-79.07188,43.92898,0,bird,148,-7.71E-01,819,59,13,1.513811,65,9884,15,4,757512.9
12781,tgb,-79.43845,43.67864,0,bird,148,-9.84E-01,828,62,13,0.7723668,68,9791,16,5,785378.3
12782,tgb,-79.41964,43.67824,0,bird,148,-9.99E-01,825,62,13,0.9505783,68,9787,16,5,785365.3
12783,tgb,-79.56478,43.75138,0,bird,148,-9.96E-01,833,62,13,0.1673326,66,9839,15,5,776772.5
12784,tgb,-76.58818,44.54258,0,bird,148,-6.80E-01,923,69,11,0.1764179,51,10569,3,3,719884.8
12785,tgb,-79.74884,43.45978,0,bird,148,-9.24E-01,871,68,13,0.8790882,69,9721,16,4,810148.1
12786,tgb,-78.70065,43.93366,0,bird,147,-8.94E-01,822,61,11,0.8482357,64,9864,14,4,757881.4
12787,tgb,-79.37272,43.78346,0,bird,147,2.28E-01,819,60,13,0.8914922,67,9843,15,5,772738.3
12788,tgb,-79.37304,43.71692,0,bird,147,4.88E-01,822,61,13,0.8086635,67,9818,16,5,780502.9
10278,tgb,-90.20716,51.3516,0,bird,398,1.52E-01,781,44,41,0.09567624,-27,13918,-78,2,517963.8
12789,tgb,-78.62297,43.96888,0,bird,147,-1.00E+00,826,62,11,0.6081054,63,9883,13,4,754373.4
12790,tgb,-76.48182,44.57795,0,bird,147,9.78E-01,916,69,11,0.7878931,50,10607,3,2,718470.3
12791,tgb,-79.52811,43.73627,0,bird,146,-7.89E-01,829,62,13,0.8044587,67,9826,15,5,778665.3
12792,tgb,-78.0611,43.98899,0,bird,146,-9.98E-01,845,66,10,1.866895,60,9947,10,4,756790.9
12793,tgb,-79.72685,43.46,0,bird,146,-9.38E-01,865,68,12,1.376004,69,9726,17,2,810101.2
12794,tgb,-79.24788,43.1199,0,bird,146,9.03E-01,929,72,11,2.13862,75,9519,19,4,847510.5
12795,tgb,-76.55219,44.49831,0,bird,146,-8.70E-01,931,70,11,0.8597708,51,10537,3,3,724576.6
12796,tgb,-79.54456,43.70824,0,bird,145,6.36E-01,830,62,13,0.5607542,67,9825,16,5,781599.3
12797,tgb,-79.73797,43.21131,0,bird,145,9.99E-01,903,72,12,2.776298,72,9607,18,4,837281.5
12798,tgb,-78.04185,43.99242,0,bird,145,-9.79E-01,845,66,10,1.867097,60,9947,10,4,756963.1
10027,tgb,-80.39529,43.92809,0,bird,482,7.07E-01,971,68,11,0.2085854,43,9810,-7,2,761232.2
10279,tgb,-78.06825,44.88997,0,bird,398,2.18E-01,901,63,11,0.7974013,33,10647,-15,2,657524.4
12799,tgb,-78.92812,43.92706,0,bird,145,-9.95E-01,820,60,12,0.5808451,65,9878,15,4,757914.9
12800,tgb,-78.53964,43.94628,0,bird,145,-3.44E-01,825,62,11,0.9420462,63,9863,13,4,757788.7
12801,tgb,-76.68344,44.39487,0,bird,144,-6.89E-01,951,72,12,0.1392292,53,10411,4,2,733961.3
12802,tgb,-79.36808,43.68955,0,bird,143,-5.72E-01,824,62,13,1.254797,68,9796,16,5,783413.5
12803,tgb,-79.3633,43.77235,0,bird,143,-5.26E-02,819,60,13,1.02454,67,9840,16,5,773707.9
12804,tgb,-79.37404,43.68023,0,bird,143,-9.20E-01,826,62,13,1.086296,68,9805,16,5,784385.1
12805,tgb,-79.10224,43.8635,0,bird,143,-6.74E-01,816,60,12,1.200844,66,9868,16,4,764252
12806,tgb,-77.28024,45.89448,0,bird,143,9.90E-01,867,59,16,0.1396154,37,11544,-10,2,560222.1
12807,tgb,-76.14697,45.13859,0,bird,143,-9.96E-01,863,64,12,0.1640831,44,11196,0,4,666848.8
12808,tgb,-79.54943,43.64289,0,bird,142,-9.25E-01,834,63,13,0.3388196,68,9792,16,5,789374.3
10280,tgb,-80.42899,43.68687,0,bird,398,-9.99E-01,971,71,12,0.7337638,50,9799,-1,4,788547.8
12809,tgb,-78.77373,43.91747,0,bird,142,-9.91E-01,821,61,12,0.5479339,65,9856,15,4,759452
12810,tgb,-77.86469,44.01984,0,bird,142,-9.96E-01,861,68,10,1.073588,59,10017,8,4,755924.4
12811,tgb,-79.769,43.41598,0,bird,141,-1.88E-01,876,69,13,0.5218641,70,9713,18,4,814076.4
12812,tgb,-79.72066,43.45777,0,bird,141,-9.22E-01,864,68,12,1.376004,70,9727,18,5,810078.6
12813,tgb,-76.77087,44.37161,0,bird,141,8.44E-02,956,72,12,0.8837296,53,10390,4,4,735004.5
12814,tgb,-79.61391,43.60405,0,bird,141,-9.23E-01,843,65,13,0.9193748,69,9763,17,5,793355.4
12815,tgb,-79.38333,43.68333,0,bird,140,-9.68E-01,826,62,13,1.086296,68,9791,17,5,784385.1
12816,tgb,-79.36904,43.70532,0,bird,140,3.59E-01,822,61,13,0.9096629,68,9808,16,5,781472.4
12817,tgb,-79.80864,43.2126,0,bird,140,4.71E-01,906,73,12,1.904816,72,9623,18,2,837480.2
12818,tgb,-77.29357,45.91587,0,bird,140,9.74E-01,868,59,16,1.396729,37,11553,-10,5,557231.1
10281,tgb,-80.84791,43.83299,0,bird,398,7.67E-02,1049,72,10,0.060511,49,9700,-2,5,776091.9
12819,tgb,-76.15559,44.89595,0,bird,140,-9.19E-01,879,66,11,0.07903305,47,10963,1,4,693191.7
12820,tgb,-78.88977,43.92263,0,bird,140,-9.71E-01,822,60,12,0.2569345,65,9858,15,4,758033.6
12821,tgb,-76.69523,44.47993,0,bird,140,9.19E-01,932,70,12,0.07554969,52,10507,3,4,724396.4
12822,tgb,-78.98308,43.93339,0,bird,139,-9.15E-01,821,60,12,0.5607542,65,9872,15,4,756759.2
12823,tgb,-79.10407,43.87381,0,bird,139,-2.51E-01,815,59,13,1.025117,66,9868,16,2,763281.7
12824,tgb,-79.3901,43.73661,0,bird,139,6.12E-17,821,61,13,0.5029507,68,9801,16,5,778563.4
12825,tgb,-78.88674,43.92263,0,bird,139,-9.92E-01,820,60,12,0.2569345,65,9858,15,5,758064.7
12826,tgb,-79.52364,43.67715,0,bird,139,1.53E-01,831,63,13,0.5929542,68,9818,16,5,785458.1
12827,tgb,-77.27251,44.48085,0,bird,139,-9.70E-01,904,69,11,0.5781508,52,10470,2,2,712503.7
12828,tgb,-76.30313,44.85082,0,bird,139,7.07E-01,875,66,11,0.07338035,48,10916,1,4,693113.5
10282,tgb,-78.41239,45.52689,0,bird,397,9.92E-01,956,63,15,0.8174034,24,11061,-25,2,583800.4
12829,tgb,-78.85714,43.92381,0,bird,139,-1.00E+00,820,60,12,1.368672,65,9878,15,5,758161.4
12830,tgb,-77.11658,45.61842,0,bird,139,-1.64E-01,850,60,14,0.01037755,41,11385,-7,3,593629.1
12831,tgb,-79.36082,43.77049,0,bird,138,-9.06E-01,818,60,13,1.02454,67,9827,16,5,774677.9
12832,tgb,-79.37011,43.72237,0,bird,138,-9.43E-01,821,61,13,0.3743066,68,9808,16,4,779531.3
12833,tgb,-76.24955,44.90051,0,bird,138,6.12E-17,872,66,11,0.2014948,47,10953,1,4,689812.1
12834,tgb,-76.22195,44.6078,0,bird,138,-3.16E-01,914,68,11,0.06563339,51,10677,3,4,720926.6
12835,tgb,-79.59898,43.60205,0,bird,138,-5.89E-01,840,64,13,0.6186384,69,9763,17,5,793324.2
12836,tgb,-79.37861,43.72714,0,bird,137,-4.36E-01,821,61,13,0.8086635,68,9812,16,5,779532.4
12837,tgb,-76.28763,44.68222,0,bird,137,5.37E-01,900,68,11,0.1815325,50,10753,2,4,711106.7
12838,tgb,-79.57543,43.63208,0,bird,137,-9.98E-01,836,64,13,0.5650584,68,9783,17,5,790370.4
10283,tgb,-78.27445,44.97293,0,bird,397,-7.02E-01,936,64,11,0.9117316,32,10692,-17,2,645764.1
12839,tgb,-79.5137,43.68661,0,bird,137,-1.10E-01,830,62,13,0.5155323,68,9818,17,5,784477.2
12840,tgb,-79.75869,43.42294,0,bird,137,-8.94E-01,874,69,13,0.5218641,70,9713,18,4,813081.8
12841,tgb,-78.58009,43.93943,0,bird,137,-6.57E-01,824,62,11,0.6012495,63,9855,13,4,757526.7
12842,tgb,-79.69217,43.46515,0,bird,137,-9.14E-01,861,67,12,1.188365,70,9721,18,5,809043.9
12843,tgb,-76.13764,45.26519,0,bird,137,7.54E-01,871,64,12,0.3973334,43,11295,0,2,654548.5
12844,tgb,-78.77381,43.91253,0,bird,136,-9.99E-01,822,61,12,0.5479339,65,9844,15,4,760421.3
12845,tgb,-79.39879,43.6757,0,bird,136,-9.42E-01,825,62,13,0.6500412,69,9791,18,5,785359.4
12846,tgb,-79.3509,43.72447,0,bird,136,-9.96E-01,820,61,13,0.3906369,68,9820,17,5,779530.9
12847,tgb,-78.90725,43.9216,0,bird,136,-1.00E+00,821,60,12,0.4845214,65,9873,16,4,758942.9
12848,tgb,-79.76164,43.4129,0,bird,136,-2.75E-01,875,69,13,0.4983262,70,9682,18,4,815021.5
10284,tgb,-78.57889,45.94376,0,bird,397,-9.91E-01,964,63,18,1.054773,20,11295,-29,3,536056.4
12849,tgb,-79.35034,43.7522,0,bird,136,6.12E-17,820,61,13,0.770762,68,9830,16,5,776619.2
12850,tgb,-76.6546,44.35939,0,bird,136,-9.20E-01,959,72,12,0.5319799,53,10389,4,4,738077.4
12851,tgb,-78.87114,43.92086,0,bird,136,-9.73E-01,819,60,12,0.4930036,65,9860,16,5,759066.1
12852,tgb,-78.85167,43.9247,0,bird,136,-9.78E-01,821,61,12,1.368672,65,9849,15,5,758194.8
12853,tgb,-77.04733,44.33559,0,bird,135,-9.81E-01,943,72,11,0.4991898,54,10364,5,4,732541.5
12854,tgb,-84.90707,54.50742,0,bird,135,-8.77E-01,531,26,52,0.4325006,-55,14114,-112,3,63920.1
12855,tgb,-78.88615,43.9182,0,bird,134,-1.00E+00,820,60,12,0.477018,65,9851,16,4,759034.4
12856,tgb,-79.335,43.73831,0,bird,134,6.11E-01,820,61,13,0.4698533,68,9820,18,5,778562.3
12857,tgb,-78.81649,43.90807,0,bird,134,-7.63E-01,821,61,12,1.121257,65,9854,16,4,760237.4
12858,tgb,-76.55214,44.31414,0,bird,134,-6.16E-01,968,72,12,0.4300035,54,10341,5,4,744220.1
10285,tgb,-92.40984,49.53411,0,bird,397,9.22E-01,751,45,39,0.06312417,0,13193,-37,3,775019.1
12859,tgb,-79.54599,43.63471,0,bird,134,-8.65E-01,833,63,13,0.5238207,69,9771,17,5,790332.6
12860,tgb,-79.76954,43.2126,0,bird,134,9.95E-01,904,73,12,2.594688,72,9624,19,4,837352.1
12861,tgb,-79.53827,43.73384,0,bird,133,-8.94E-01,829,62,13,0.352985,68,9824,16,5,778688.1
12862,tgb,-79.60299,43.60727,0,bird,133,-7.77E-01,840,64,13,0.2533467,69,9776,17,5,792353.9
12863,tgb,-79.519,43.70096,0,bird,133,-5.55E-02,830,62,13,0.2757364,68,9818,16,5,782536.4
12864,tgb,-79.82676,43.35042,0,bird,133,-6.38E-01,888,71,12,1.123319,71,9711,17,5,822021.3
12865,tgb,-76.19794,45.2311,0,bird,133,-8.11E-01,859,63,12,0.9727435,43,11280,0,4,655387.4
12866,tgb,-79.19015,43.78045,0,bird,132,-7.75E-01,818,60,13,0.6472191,68,9834,17,4,772835.2
12867,tgb,-79.51364,43.67011,0,bird,132,7.02E-02,831,63,13,0.809462,69,9791,17,5,786418
12868,tgb,-79.59406,43.60039,0,bird,131,-5.23E-01,840,64,13,0.6855931,69,9776,17,5,793309.4
10286,tgb,-88.66687,48.79265,0,bird,397,4.84E-01,790,40,28,2.797484,-6,11977,-53,2,604537.1
12869,tgb,-76.6543,44.35924,0,bird,131,-9.65E-01,959,72,12,0.5319799,54,10383,5,4,738258.6
12870,tgb,-79.5325,43.70629,0,bird,131,6.85E-01,830,62,13,0.2651847,68,9818,16,5,781587.6
12871,tgb,-79.70162,43.45698,0,bird,131,-9.32E-01,862,68,12,1.349192,70,9721,18,5,810034.9
12872,tgb,-79.33324,43.71975,0,bird,130,-9.99E-01,821,61,13,0.8657606,69,9798,17,5,780503.4
12873,tgb,-79.9737,43.25167,0,bird,130,4.88E-01,919,74,12,1.129483,71,9681,18,5,833242.1
12874,tgb,-79.51012,43.70913,0,bird,130,-1.10E-01,828,62,13,0.2757364,68,9819,17,5,781556
12875,tgb,-79.11601,43.84505,0,bird,129,-7.30E-01,817,60,13,1.319798,67,9848,17,5,767130.6
12876,tgb,-79.53838,43.72674,0,bird,129,9.49E-01,829,62,13,0.1300302,68,9826,16,4,779658.5
12877,tgb,-79.95713,43.26697,0,bird,129,-9.78E-01,912,74,12,3.191264,71,9681,18,5,832199.8
12878,tgb,-79.34487,43.75423,0,bird,129,-8.69E-01,820,61,13,1.396844,68,9820,17,4,776619.9
10287,tgb,-80.37373,43.66651,0,bird,396,-1.00E+00,960,71,12,0.7704826,50,9799,-1,4,790082.8
12879,tgb,-79.65002,43.49979,0,bird,128,-5.36E-01,855,66,13,1.235783,70,9729,18,5,805066.2
12880,tgb,-79.65603,43.54736,0,bird,128,-8.76E-01,850,66,13,0.7187157,70,9763,17,5,799263.9
12881,tgb,-79.92243,43.28088,0,bird,128,-8.11E-01,908,73,12,2.882545,72,9676,19,4,830121.1
12882,tgb,-76.54178,44.31907,0,bird,128,-5.26E-01,969,72,12,0.6776156,55,10357,5,4,744407.5
12883,tgb,-84.91304,54.48774,0,bird,128,5.51E-01,532,26,52,0.903726,-54,14112,-111,2,66177.64
12884,tgb,-79.51919,43.64945,0,bird,128,-5.65E-01,832,63,13,0.6826814,69,9781,17,5,788358.9
12885,tgb,-79.33273,43.73917,0,bird,127,-9.49E-01,820,61,13,0.4698533,68,9827,17,4,777591.7
12886,tgb,-78.86474,43.90655,0,bird,127,-9.27E-01,820,61,12,0.4930036,66,9849,16,5,760068
12887,tgb,-79.17176,43.78653,0,bird,127,-9.21E-01,818,60,13,0.5662957,68,9831,17,5,772857.4
12888,tgb,-79.18476,43.77041,0,bird,127,9.99E-01,819,60,13,0.4842991,68,9805,17,5,774787
10288,tgb,-78.62252,45.7475,0,bird,396,9.56E-01,979,64,16,0.3704023,22,11159,-27,3,556923.8
12889,tgb,-76.54036,44.29456,0,bird,127,4.73E-01,975,73,12,0.4551855,55,10329,6,2,747216.3
12890,tgb,-78.91089,43.91215,0,bird,126,-8.67E-01,820,60,12,0.4845214,66,9849,16,5,759912.8
12891,tgb,-79.38999,43.67899,0,bird,126,-9.28E-01,825,62,13,0.6500412,69,9776,17,5,785357.3
12892,tgb,-79.69553,43.45605,0,bird,126,-9.03E-01,861,67,12,1.188365,71,9727,18,5,810013.9
12893,tgb,-79.34272,43.70212,0,bird,126,-5.87E-01,821,61,13,0.4947479,69,9796,17,4,782443.2
12894,tgb,-76.29127,44.56314,0,bird,126,9.88E-01,921,69,11,0.2370979,52,10614,3,2,724792.1
12895,tgb,-76.72226,44.27661,0,bird,126,-9.21E-01,973,73,12,0.1660404,55,10296,6,5,745287.2
12896,tgb,-79.49802,43.69058,0,bird,125,-9.99E-01,828,62,13,0.5710295,69,9804,17,5,783487.4
12897,tgb,-79.77774,43.20938,0,bird,125,9.95E-01,904,73,12,2.248836,73,9612,19,4,837376.6
12898,tgb,-79.58401,43.60906,0,bird,125,-6.44E-01,840,64,13,0.5492098,69,9783,17,5,792324.8
10028,tgb,-80.38946,43.90854,0,bird,482,-7.07E-01,974,68,11,0.2801917,43,9815,-7,2,763163.9
10289,tgb,-78.40508,45.18905,0,bird,396,4.40E-01,965,65,12,1.129054,29,10812,-19,2,620474.5
12899,tgb,-79.71821,43.43251,0,bird,125,-7.61E-01,870,68,12,0.793001,71,9721,19,5,812018.4
12900,tgb,-75.90616,45.23489,0,bird,125,-4.54E-02,903,65,13,0.1958026,44,11286,1,4,663434.9
12901,tgb,-78.30001,43.95,0,bird,124,-4.13E-02,831,64,10,1.284466,62,9849,12,5,758553.4
12902,tgb,-79.78849,43.20972,0,bird,124,1.00E+00,905,73,12,2.034442,73,9615,19,5,837427.4
12903,tgb,-79.81792,43.35338,0,bird,124,-7.86E-01,886,70,12,0.9396433,71,9682,19,5,821993.1
12904,tgb,-77.34838,45.99793,0,bird,124,-9.44E-01,871,59,18,0.5731001,36,11598,-10,3,547552.1
12905,tgb,-79.3639,43.686,0,bird,124,-6.23E-01,826,62,13,1.254797,69,9787,17,4,784384.1
12906,tgb,-79.47976,43.68531,0,bird,123,-9.94E-01,828,62,13,1.087534,69,9818,17,5,784440.8
12907,tgb,-79.34734,43.69903,0,bird,123,-8.81E-01,822,61,13,0.5235122,69,9816,17,4,782442.6
12908,tgb,-78.90502,43.89087,0,bird,123,-8.94E-01,819,60,12,0.3378648,67,9858,17,5,761852.5
10290,tgb,-78.52241,46.00558,0,bird,396,-9.06E-01,957,62,19,1.681194,19,11357,-31,2,529730.4
12909,tgb,-75.95269,44.62548,0,bird,123,-9.23E-01,930,69,12,0.1146237,52,10739,4,5,725988.9
12910,tgb,-79.17072,43.82066,0,bird,123,-9.81E-01,817,60,13,0.7072384,68,9839,17,4,769957.9
12911,tgb,-78.705,43.91066,0,bird,123,-7.85E-01,822,62,11,0.868306,65,9866,16,4,760745.1
12912,tgb,-79.95822,43.2393,0,bird,123,1.00E+00,918,74,12,2.529989,72,9660,18,4,834138
12913,tgb,-79.83811,43.32431,0,bird,123,-7.07E-01,893,71,12,2.250962,72,9673,19,4,824988
12914,tgb,-79.82636,43.34304,0,bird,123,-6.81E-01,888,71,12,1.143123,72,9669,19,4,822990.9
12915,tgb,-77.11679,45.82087,0,bird,123,9.96E-01,860,59,15,0.3818545,39,11506,-7,5,572120.4
12916,tgb,-76.21889,44.69738,0,bird,123,1.00E+00,900,68,11,0.06644874,50,10766,3,4,711901.5
12917,tgb,-79.26455,43.11051,0,bird,122,6.22E-01,930,72,12,1.141663,76,9535,21,4,848468.5
12918,tgb,-79.47043,43.67446,0,bird,122,-5.51E-01,828,62,13,0.2651847,69,9792,17,5,785396.3
10291,tgb,-81.76804,47.46768,0,bird,395,-5.81E-01,854,52,21,0.07264284,4,11831,-47,2,400123.6
12919,tgb,-79.38438,43.67108,0,bird,122,-9.05E-01,825,62,13,0.5111271,70,9791,18,5,786326.3
12920,tgb,-79.88772,43.29212,0,bird,122,-8.96E-01,900,72,12,1.889568,72,9682,19,4,829051.8
12921,tgb,-78.34247,43.97427,0,bird,122,2.58E-01,832,64,10,0.4320023,62,9869,12,4,755311.8
12922,tgb,-76.83319,44.33535,0,bird,122,2.12E-01,958,73,12,0.9556611,55,10370,5,4,736452.9
12923,tgb,-78.82036,43.90173,0,bird,122,-7.65E-01,821,61,12,0.531271,66,9844,16,5,761206.9
12924,tgb,-78.91576,43.91273,0,bird,122,-9.22E-01,820,60,12,0.6472191,66,9852,16,4,759883.4
12925,tgb,-79.01999,43.90693,0,bird,122,-9.39E-01,820,60,12,0.5492098,67,9875,17,4,759598.8
12926,tgb,-79.40245,43.67038,0,bird,121,-9.76E-01,825,62,13,0.6500412,70,9791,19,5,786329.9
12927,tgb,-79.78682,43.20608,0,bird,121,9.98E-01,904,73,12,2.248836,73,9637,21,5,837401.8
12928,tgb,-76.54013,44.28697,0,bird,121,-8.88E-01,976,73,12,0.7300124,55,10327,6,4,748152.8
10292,tgb,-80.1328,43.69765,0,bird,395,7.34E-01,918,68,13,0.249923,51,9810,0,4,784621.2
12929,tgb,-79.48158,43.6914,0,bird,120,-8.26E-01,828,62,13,1.087534,69,9812,17,5,783470.3
12930,tgb,-79.56644,43.61672,0,bird,120,-8.87E-01,838,64,13,0.6216769,70,9763,18,4,791327.6
12931,tgb,-78.85689,43.89732,0,bird,120,-9.09E-01,820,61,12,0.3704023,66,9847,17,5,761070.4
12932,tgb,-79.65898,43.54377,0,bird,120,-7.12E-02,851,66,13,0.7187157,70,9742,19,5,800234
12933,tgb,-79.40698,43.66958,0,bird,120,-9.97E-01,825,62,13,0.9505783,70,9791,19,5,786332.6
12934,tgb,-78.3517,43.99618,0,bird,120,-1.00E+00,830,63,10,0.8427602,62,9869,12,4,754278.3
12935,tgb,-79.39485,43.66738,0,bird,120,-9.85E-01,825,62,13,0.6500412,70,9791,19,5,786327.8
12936,tgb,-75.77619,44.75369,0,bird,120,-9.98E-01,930,69,12,0.173959,50,10887,3,4,718209
