siteid,spid,x,y,occ,group,age,deficit,dem,hillshade,mas,mat,r2pet,rain,slope,sseas,toxicats,tseas,vpd
22364,tgb,2804000,6207000,0,plant,2,0,940,176,1493,88,47,2288,8,-16,1,83,46
22393,tgb,2833000,6147000,0,plant,2,124,184,172,1451,125,23,1076,7,-3,1,-108,46
22396,tgb,2834000,6218000,0,plant,2,0,773,187,1481,99,40,1964,7,-2,1,99,40
22400,tgb,2836000,6220000,0,plant,2,0,572,145,1485,110,35,1771,9,-5,1,66,44
22406,tgb,2844661,6245163,0,plant,2,0,779,139,1467,98,44,2055,17,3,1,90,34
20272,tgb,2210000,5500000,0,plant,2,2,569,179,1293,80,28,978,9,-8,1,-63,35
22414,tgb,2854600,6144700,0,plant,2,120,63,164,1442,133,24,1129,7,2,1,-91,46
22419,tgb,2868900,6268300,0,plant,2,0,977,199,1465,88,64,2808,11,16,1,163,26
22432,tgb,2878000,6345000,0,plant,1,13,18,181,1501,139,29,1564,0,19,1,-142,37
22454,tgb,2936000,6332000,0,plant,2,0,1290,243,1479,76,65,2976,32,37,1,287,24
22464,tgb,2948000,6361000,0,plant,2,0,1322,122,1476,76,71,3333,23,52,1,327,17
22469,tgb,2954000,6359000,0,plant,2,0,299,230,1504,130,55,2992,20,27,1,9,43
22477,tgb,2964000,6390000,0,plant,2,0,79,143,1505,144,31,1791,7,37,1,45,41
22483,tgb,2969600,6372000,0,plant,2,0,546,127,1502,119,63,3396,14,34,1,133,37
22487,tgb,2973744,6379571,0,plant,2,0,572,146,1500,118,49,2684,13,39,1,163,34
22495,tgb,2981000,6370000,0,plant,2,0,79,177,1515,144,42,2420,5,23,1,45,49
20025,tgb,2035000,5531000,0,plant,2,0,460,57,1207,78,153,4727,32,24,1,206,9
20273,tgb,2210000,5560000,0,plant,2,304,343,187,1391,97,11,433,10,-82,1,-319,48
20163,tgb,2125000,5587000,0,plant,2,0,910,127,1293,66,112,3768,21,1,1,90,16
20166,tgb,2130000,5350000,0,plant,1,0,58,162,1189,96,46,1395,5,0,1,230,23
20196,tgb,2148600,5663600,0,plant,2,0,910,72,1255,69,161,5549,26,64,1,159,2
20227,tgb,2164000,5673000,0,plant,2,0,33,156,1290,110,108,4459,8,38,1,136,22
20287,tgb,2221900,5703500,0,plant,2,0,985,234,1242,71,183,5991,36,87,1,59,0
20349,tgb,2261300,5417200,0,plant,2,46,131,229,1200,96,28,845,14,26,1,210,28
20377,tgb,2274000,5718000,0,plant,2,0,1360,78,1333,55,153,5498,40,30,1,94,20
20384,tgb,2276000,5712000,0,plant,2,0,1310,124,1396,58,106,4298,31,-15,1,73,34
20386,tgb,2276000,5714000,0,plant,2,0,908,231,1409,77,88,3926,26,-26,1,-72,42
20387,tgb,2276000,5715000,0,plant,2,0,764,152,1413,83,85,3934,20,-29,1,-144,45
20274,tgb,2211000,5584000,0,plant,2,52,979,184,1384,65,29,979,24,-66,1,-119,36
20456,tgb,2314700,5778000,0,plant,2,0,978,134,1261,72,175,5558,33,71,1,18,4
20621,tgb,2370000,5830000,0,plant,1,0,66,180,1303,114,98,3853,0,50,1,-14,26
20644,tgb,2374700,5863500,0,plant,2,0,105,141,1308,114,84,3304,10,53,1,15,25
20685,tgb,2385871,5908336,0,plant,2,0,231,177,1326,108,85,3241,3,48,1,-2,21
20737,tgb,2393000,5810000,0,plant,2,0,1045,249,1312,68,144,5091,26,44,1,-19,19
20833,tgb,2415000,5941000,0,plant,2,0,623,150,1349,90,105,3862,8,44,1,-17,13
20857,tgb,2419700,5955300,0,plant,2,0,89,188,1374,117,74,3052,7,27,1,4,24
20887,tgb,2431200,5969900,0,plant,1,0,220,180,1394,111,82,3499,0,18,1,-23,24
20906,tgb,2435200,5998900,0,plant,0,0,2,181,1445,124,43,1864,0,-14,0,-18,33
20919,tgb,2436500,6002200,0,plant,2,0,44,181,1447,122,44,1919,2,-14,1,-17,33
20275,tgb,2211600,5629100,0,plant,2,44,369,177,1401,101,29,1156,6,-60,1,-130,44
20953,tgb,2445600,5991200,0,plant,2,0,1060,156,1396,70,103,3813,17,28,1,19,8
20993,tgb,2455000,6035000,0,plant,2,0,620,179,1451,95,70,2870,2,-5,1,21,20
21027,tgb,2465767,6046924,0,plant,2,0,648,235,1459,94,80,3297,24,-9,1,41,20
21028,tgb,2466000,5916000,0,plant,2,0,817,144,1388,80,58,2051,14,11,1,-143,22
21057,tgb,2472000,5831000,0,plant,2,35,520,218,1425,94,28,1149,18,-40,1,-188,49
21089,tgb,2474000,6072000,0,plant,2,0,135,190,1477,123,53,2356,6,-22,1,52,30
21094,tgb,2475000,5916000,0,plant,2,0,1345,235,1372,54,87,2778,19,27,1,-35,8
21097,tgb,2475000,6071000,0,plant,2,0,59,189,1480,127,52,2320,5,-25,1,50,32
21123,tgb,2478000,6010000,0,plant,2,0,1479,139,1472,49,85,2929,15,-19,1,116,13
21131,tgb,2480000,5710000,0,plant,1,182,1,179,1378,120,22,832,0,-35,1,-16,46
20276,tgb,2213000,5634000,0,plant,1,25,359,173,1401,101,30,1243,2,-58,1,-120,44
21146,tgb,2481800,5733600,0,plant,2,111,353,53,1385,106,24,927,24,-32,1,117,40
21212,tgb,2489300,6014500,0,plant,2,6,230,225,1533,114,49,2090,20,-70,1,-94,43
21244,tgb,2493000,5964000,0,plant,1,37,259,180,1500,109,29,1292,0,-56,1,-213,40
21253,tgb,2494000,5930000,0,plant,2,0,1428,136,1419,51,65,2178,16,0,1,-14,13
21307,tgb,2504000,6017000,0,plant,2,38,93,204,1548,121,37,1603,13,-80,1,-137,46
21316,tgb,2508000,5707000,0,plant,2,2,596,106,1361,95,38,1392,18,-20,1,211,34
21343,tgb,2514000,5724000,0,plant,2,182,193,113,1374,116,22,847,17,-26,1,144,42
21375,tgb,2530000,5980000,0,plant,2,7,435,237,1522,104,34,1506,23,-65,1,-111,35
21388,tgb,2532651,6659224,0,plant,1,51,20,171,1510,155,25,1469,4,64,1,41,38
21416,tgb,2541000,5984000,0,plant,2,0,844,113,1510,83,52,2098,19,-55,1,-44,27
20277,tgb,2214600,5704300,0,plant,2,0,1193,152,1234,60,201,6278,27,93,1,122,0
21433,tgb,2548300,5987000,0,plant,2,5,80,185,1524,121,37,1698,9,-67,1,-147,41
21452,tgb,2553000,5858000,0,plant,2,60,155,44,1459,117,24,1179,26,-58,1,34,61
21585,tgb,2594000,6050100,0,plant,2,103,98,62,1460,124,22,996,24,-18,1,291,34
21635,tgb,2617000,6601000,0,plant,2,30,139,186,1484,145,28,1598,1,60,1,45,37
21661,tgb,2629000,6608000,0,plant,2,37,94,150,1491,147,29,1633,12,57,1,24,38
21692,tgb,2647800,6160900,0,plant,2,55,69,191,1454,131,24,1143,3,-25,1,109,36
21751,tgb,2667700,6370500,0,plant,2,0,694,203,1457,105,41,1937,23,16,1,188,21
21826,tgb,2689000,6027000,0,plant,2,0,572,210,1393,94,52,2096,22,5,1,161,21
21872,tgb,2697000,6553000,0,plant,2,10,458,123,1538,133,31,1775,22,11,1,278,30
21892,tgb,2700000,6050000,0,plant,2,0,377,196,1403,104,35,1494,18,0,1,108,27
20278,tgb,2215000,5634500,0,plant,2,22,384,134,1400,100,30,1239,12,-57,1,-130,44
22004,tgb,2722031,6077690,0,plant,2,55,16,181,1415,129,24,1075,0,-11,1,10,36
22039,tgb,2726000,6206000,0,plant,2,0,1310,190,1405,61,63,2377,9,12,1,182,18
22046,tgb,2727000,6053000,0,plant,2,0,615,214,1395,91,70,2694,18,-1,1,142,26
22211,tgb,2750000,6438900,0,plant,2,0,573,83,1488,114,43,2195,22,28,1,115,28
22215,tgb,2752000,6113000,0,plant,1,51,141,198,1390,124,25,1079,4,7,1,-18,32
22257,tgb,2760000,6013000,0,plant,2,58,382,190,1405,108,37,1463,8,-11,1,57,35
22305,tgb,2771000,6156000,0,plant,2,28,598,211,1412,103,27,1168,20,4,1,68,33
22326,tgb,2781000,6168000,0,plant,2,0,1106,192,1426,75,36,1495,19,6,1,197,29
22331,tgb,2782000,6169000,0,plant,2,0,1214,207,1425,69,38,1562,11,8,1,229,27
22411,tgb,2851606,6293527,0,plant,2,0,592,167,1474,106,31,1490,19,16,1,-32,26
20279,tgb,2215300,5389700,0,plant,2,0,12,184,1204,100,41,1273,1,7,1,149,29
22439,tgb,2893500,6319773,0,plant,2,0,540,85,1476,111,52,2548,28,31,1,6,28
22463,tgb,2948000,6360000,0,plant,2,0,1198,109,1479,83,70,3326,25,49,1,285,20
20425,tgb,2300200,5764900,0,plant,1,0,98,180,1273,110,129,4868,0,59,1,-133,22
20467,tgb,2315400,5779700,0,plant,2,0,268,207,1277,103,129,4743,21,57,1,-131,20
20693,tgb,2388600,5868100,0,plant,2,0,209,187,1310,108,72,2594,15,51,1,-72,24
20726,tgb,2392000,5810000,0,plant,2,0,1008,82,1311,70,146,5155,29,45,1,-20,20
21030,tgb,2466238,6019496,0,plant,2,0,1370,100,1444,55,97,3414,23,1,1,104,9
21119,tgb,2477400,5742200,0,plant,2,231,9,180,1378,117,17,664,0,-30,1,-125,47
21155,tgb,2482000,6076000,0,plant,2,0,90,140,1484,126,46,2003,9,-29,1,61,33
21189,tgb,2486800,5715500,0,plant,2,169,41,199,1394,120,21,883,15,-40,1,23,49
20280,tgb,2216000,5668000,0,plant,2,0,402,130,1352,97,90,3687,9,-5,1,-49,34
21218,tgb,2489800,6747600,0,plant,2,83,144,147,1538,152,21,1339,9,69,1,242,32
21317,tgb,2508325,5965361,0,plant,2,9,529,209,1504,97,35,1514,22,-55,1,-169,34
21434,tgb,2548977,5993495,0,plant,2,0,630,181,1511,94,49,2018,22,-57,1,-28,30
21621,tgb,2605700,6019800,0,plant,2,6,77,220,1457,124,37,1569,17,-25,1,291,33
21664,tgb,2630000,6510000,0,plant,2,119,16,170,1516,146,20,1109,2,7,1,84,34
21777,tgb,2675000,6000000,0,plant,2,12,204,137,1421,117,38,1498,15,-30,1,114,33
21836,tgb,2690000,6040000,0,plant,2,0,269,243,1405,112,34,1467,20,-1,1,95,28
21867,tgb,2696000,6552000,0,plant,2,49,111,92,1548,152,27,1585,14,2,1,242,38
21977,tgb,2717000,6217000,0,plant,2,0,744,187,1406,94,56,2308,3,10,1,21,25
22006,tgb,2722809,6105108,0,plant,2,102,109,183,1431,124,20,907,2,-21,1,41,35
20281,tgb,2217000,5688000,0,plant,2,0,440,252,1302,95,128,5095,43,39,1,-18,22
22081,tgb,2730000,6220000,0,plant,1,0,1106,188,1410,73,68,2729,4,15,1,98,21
22119,tgb,2734700,5995000,0,plant,2,132,81,190,1414,125,31,1191,3,-27,1,11,41
22413,tgb,2852383,6320939,0,plant,2,0,624,146,1490,105,46,2170,27,19,1,-21,24
22507,tgb,2994300,6372000,0,plant,2,34,60,179,1514,147,28,1641,2,27,1,114,48
20537,tgb,2346198,5825313,0,plant,2,0,58,147,1306,113,79,3018,4,45,1,5,26
20690,tgb,2387831,5798624,0,plant,2,0,1023,230,1334,70,99,3812,27,31,1,-30,28
20812,tgb,2410000,5900000,0,plant,2,0,319,168,1331,104,69,2384,8,40,1,-121,25
20832,tgb,2415000,5848000,0,plant,2,0,216,204,1315,107,77,2904,10,45,1,-152,28
20937,tgb,2442000,5846000,0,plant,2,0,718,183,1389,84,62,2517,7,-5,1,-135,36
21367,tgb,2528500,5858200,0,plant,2,22,470,202,1455,100,31,1322,9,-55,1,-130,54
20282,tgb,2218700,5710700,0,plant,2,0,40,180,1273,112,122,4907,2,62,1,25,21
21447,tgb,2551000,6677000,0,plant,1,26,60,174,1518,155,28,1659,6,62,1,61,38
21788,tgb,2678557,5996606,0,plant,2,0,281,157,1413,112,47,1807,16,-25,1,135,32
22029,tgb,2725000,6515000,0,plant,2,0,714,201,1521,114,42,2258,20,18,1,255,25
22047,tgb,2727000,6054000,0,plant,2,0,640,184,1394,89,73,2790,19,0,1,153,25
22149,tgb,2740000,6230000,0,plant,2,0,1298,193,1412,64,70,2752,12,19,1,171,16
22213,tgb,2751000,6114000,0,plant,2,53,153,147,1391,123,24,1051,10,6,1,-17,31
22267,tgb,2761700,6389500,0,plant,2,0,820,146,1490,99,49,2342,24,25,1,159,23
22288,tgb,2768000,6141000,0,plant,2,0,1100,144,1390,72,45,1739,28,17,1,248,19
22375,tgb,2812000,6209000,0,plant,2,0,615,175,1497,107,35,1810,1,-18,1,17,50
21346,tgb,2516000,5709000,0,plant,2,105,195,137,1369,115,27,1075,18,-26,1,144,42
20026,tgb,2036000,5489000,0,plant,2,0,663,206,1189,67,150,4153,35,24,1,260,6
20283,tgb,2219000,5526000,0,plant,2,138,428,197,1337,88,16,645,17,-33,1,-216,42
20581,tgb,2363300,5853700,0,plant,2,0,48,188,1306,117,68,2686,6,52,1,84,27
20677,tgb,2384600,5842100,0,plant,0,0,89,179,1305,113,85,3257,0,51,0,-34,27
21031,tgb,2466712,5992069,0,plant,2,0,734,206,1467,87,60,2337,17,-24,1,-66,25
20717,tgb,2391000,5844000,0,plant,2,0,102,179,1308,113,78,3001,3,49,1,-74,29
21774,tgb,2674000,6000000,0,plant,2,35,53,214,1424,126,35,1397,9,-32,1,101,36
20284,tgb,2219000,5681000,0,plant,1,0,110,191,1332,109,104,4469,3,12,1,-53,34
20285,tgb,2220000,5460000,0,plant,2,48,153,184,1246,98,24,833,2,3,1,-29,36
20286,tgb,2220100,5552100,0,plant,2,272,222,192,1379,101,11,467,12,-75,1,-370,52
20289,tgb,2222000,5395000,0,plant,2,0,58,172,1203,98,44,1322,11,11,1,150,28
20290,tgb,2223000,5645500,0,plant,0,10,348,136,1405,101,32,1338,9,-56,0,-150,46
20291,tgb,2224000,5466000,0,plant,2,0,741,210,1241,69,38,1206,9,13,1,119,26
20292,tgb,2224000,5650000,0,plant,2,0,495,232,1399,94,40,1621,27,-49,1,-118,43
20293,tgb,2226000,5468000,0,plant,2,0,899,180,1239,61,43,1315,1,16,1,142,23
20294,tgb,2226000,5565000,0,plant,2,54,867,161,1366,68,27,909,19,-58,1,-209,39
20027,tgb,2037000,5490000,0,plant,1,0,80,0,1204,95,119,3670,30,10,1,141,19
20296,tgb,2227221,5576301,0,plant,2,15,1099,201,1366,58,32,1044,7,-54,1,-96,34
20297,tgb,2227500,5656700,0,plant,1,0,378,158,1403,99,41,1752,6,-50,1,-140,46
20298,tgb,2228000,5472000,0,plant,2,0,790,242,1244,66,41,1281,24,15,1,110,25
20299,tgb,2228600,5568200,0,plant,2,73,790,128,1369,72,24,856,22,-59,1,-241,41
20300,tgb,2229651,5473502,0,plant,2,0,993,168,1241,56,46,1392,10,19,1,143,21
20301,tgb,2230000,5560000,0,plant,2,215,362,185,1374,93,13,538,2,-67,1,-368,49
20302,tgb,2230000,5640000,0,plant,2,34,565,220,1399,91,29,1136,23,-55,1,-157,44
20304,tgb,2231500,5665000,0,plant,1,0,419,173,1396,97,53,2281,2,-40,1,-129,44
20305,tgb,2233700,5570300,0,plant,2,120,588,154,1373,82,19,723,13,-61,1,-314,44
20306,tgb,2233700,5670300,0,plant,1,0,444,170,1386,96,65,2747,2,-30,1,-129,41
20029,tgb,2040000,5450000,0,plant,2,0,956,117,1189,52,117,2924,29,14,1,315,6
20307,tgb,2234000,5673000,0,plant,2,0,940,70,1356,73,96,3619,36,-3,1,-11,28
20308,tgb,2234700,5671400,0,plant,1,0,447,173,1385,95,66,2818,1,-28,1,-118,41
20309,tgb,2234900,5635800,0,plant,2,0,1575,148,1365,39,57,1776,28,-25,1,139,24
20310,tgb,2236700,5416400,0,plant,2,3,161,186,1210,94,40,1162,3,14,1,131,29
20312,tgb,2238000,5398000,0,plant,2,0,73,196,1198,97,39,1216,9,20,1,160,27
20313,tgb,2239000,5698000,0,plant,2,0,644,234,1314,87,130,5055,31,33,1,-46,24
20314,tgb,2240000,5587000,0,plant,2,0,1404,106,1354,44,41,1247,19,-38,1,47,28
20315,tgb,2240000,5700000,0,plant,2,0,925,41,1303,75,146,5302,41,43,1,-2,17
20316,tgb,2242000,5588000,0,plant,2,0,1353,124,1355,47,39,1209,13,-39,1,16,29
20317,tgb,2242000,5683000,0,plant,2,0,1096,229,1334,66,127,4593,29,18,1,30,22
20030,tgb,2040000,5484000,0,plant,1,0,5,175,1207,99,109,3388,2,6,1,109,21
20318,tgb,2242000,5732000,0,plant,2,0,44,169,1274,112,101,3949,14,61,1,-4,22
20319,tgb,2242000,5734000,0,plant,2,0,8,182,1279,114,94,3718,0,58,1,-4,24
20320,tgb,2242300,5699700,0,plant,2,0,1281,152,1296,57,164,5554,23,50,1,93,11
20321,tgb,2243200,5732900,0,plant,1,0,19,181,1276,113,98,3856,0,61,1,-4,23
20323,tgb,2248000,5618000,0,plant,2,0,1704,159,1351,31,51,1523,17,-21,1,171,22
20324,tgb,2248300,5404200,0,plant,2,15,41,186,1198,99,34,1025,7,22,1,129,28
20325,tgb,2248700,5683800,0,plant,2,0,738,167,1377,83,86,3545,11,-14,1,-74,36
20326,tgb,2248900,5584200,0,plant,2,33,876,190,1364,69,26,939,14,-45,1,-180,38
20327,tgb,2249300,5402500,0,plant,1,20,18,180,1198,100,34,1022,3,21,1,129,29
20328,tgb,2250000,5407000,0,plant,2,32,39,140,1200,99,33,981,6,20,1,119,29
20031,tgb,2040000,5490000,0,plant,2,0,745,241,1188,64,154,4204,33,25,1,261,5
20329,tgb,2250000,5560000,0,plant,2,234,414,177,1355,87,11,465,1,-51,1,-356,45
20330,tgb,2250000,5650000,0,plant,2,0,1678,144,1366,35,60,1855,18,-20,1,170,24
20331,tgb,2250000,5670000,0,plant,2,0,819,172,1402,80,52,2081,14,-41,1,-83,41
20332,tgb,2250000,5690000,0,plant,2,0,1220,233,1348,61,121,4418,27,11,1,52,24
20334,tgb,2253000,5742000,0,plant,2,0,19,180,1287,114,85,3377,0,52,1,-4,26
20335,tgb,2254000,5717000,0,plant,2,0,1323,172,1244,56,184,5576,42,87,1,103,0
20336,tgb,2254000,5719000,0,plant,2,0,783,172,1255,81,152,5134,35,77,1,-44,8
20337,tgb,2254000,5751000,0,plant,1,0,8,182,1294,114,75,3020,0,48,1,15,28
20338,tgb,2254300,5722500,0,plant,2,0,179,181,1271,107,117,4459,0,64,1,-62,21
20339,tgb,2255000,5409000,0,plant,0,55,15,180,1201,100,29,890,0,21,0,99,30
20001,tgb,2008000,5462000,0,plant,2,0,373,189,1191,79,121,3438,5,13,1,226,12
20032,tgb,2045500,5526800,0,plant,2,0,970,168,1193,55,181,5038,34,36,1,274,0
20340,tgb,2256000,5730000,0,plant,2,0,960,75,1253,73,148,4796,36,79,1,8,5
20341,tgb,2257000,5722000,0,plant,2,0,1030,154,1262,71,152,5001,32,74,1,9,6
20342,tgb,2258000,5644000,0,plant,2,82,635,175,1390,86,20,826,1,-46,1,-215,45
20343,tgb,2258000,5742000,0,plant,2,0,90,221,1279,111,93,3604,20,58,1,-3,24
20344,tgb,2258000,5752000,0,plant,2,0,121,205,1285,110,84,3242,6,54,1,16,24
20345,tgb,2258400,5644400,0,plant,2,79,641,179,1390,86,20,834,0,-46,1,-205,45
20346,tgb,2260000,5410000,0,plant,1,57,8,181,1198,101,27,833,0,25,1,119,29
20347,tgb,2260000,5720000,0,plant,2,0,1119,113,1279,66,159,5343,40,63,1,40,9
20348,tgb,2260000,5752000,0,plant,2,0,76,191,1282,111,86,3322,4,56,1,16,24
20350,tgb,2261900,5702200,0,plant,2,0,988,210,1380,73,101,4148,23,-9,1,-21,34
20033,tgb,2048000,5523000,0,plant,2,0,890,223,1192,58,176,4963,41,36,1,263,0
20351,tgb,2262000,5721000,0,plant,2,0,1195,203,1281,63,165,5485,26,62,1,51,9
20352,tgb,2262200,5417200,0,plant,2,64,58,174,1201,99,26,793,7,25,1,149,29
20353,tgb,2264000,5755000,0,plant,2,0,75,195,1278,111,89,3432,8,58,1,16,23
20354,tgb,2265403,5741550,0,plant,2,0,150,209,1265,108,111,4140,9,67,1,-12,20
20356,tgb,2266000,5749000,0,plant,2,0,338,175,1255,100,125,4394,4,75,1,-10,14
20357,tgb,2266392,5686706,0,plant,2,0,888,225,1413,78,56,2341,28,-41,1,-73,42
20358,tgb,2267000,5699000,0,plant,2,0,780,187,1400,83,84,3686,7,-26,1,-114,41
20359,tgb,2267000,5741000,0,plant,2,0,925,236,1238,75,166,5160,32,89,1,-2,2
20361,tgb,2268000,5631000,0,plant,1,241,439,181,1384,94,11,504,0,-47,1,-338,48
20362,tgb,2269000,5723000,0,plant,2,0,1263,94,1274,59,173,5595,49,66,1,82,6
20034,tgb,2049000,5557000,0,plant,2,0,159,189,1220,94,149,5124,15,25,1,121,13
20363,tgb,2269000,5724000,0,plant,2,0,965,68,1280,74,156,5363,39,61,1,-31,12
20364,tgb,2269000,5744000,0,plant,2,0,250,200,1248,104,140,4898,9,80,1,-21,14
20365,tgb,2269000,5760000,0,plant,1,0,9,182,1284,114,84,3291,0,53,1,-4,26
20366,tgb,2270000,5700000,0,plant,2,0,2048,239,1338,17,163,5152,25,27,1,296,11
20368,tgb,2270000,5730000,0,plant,0,0,2275,128,1210,5,290,6701,33,113,0,350,0
20369,tgb,2270000,5741000,0,plant,2,0,410,183,1249,97,141,4857,18,79,1,-49,12
20370,tgb,2270000,5749000,0,plant,2,0,406,161,1245,97,190,6384,9,82,1,-29,10
20371,tgb,2270000,5750000,0,plant,0,0,450,180,1245,96,187,6249,0,82,0,-39,9
20372,tgb,2270000,5755000,0,plant,2,0,275,212,1262,103,118,4252,23,70,1,-1,17
20374,tgb,2272000,5751000,0,plant,2,0,155,148,1252,108,172,6081,14,76,1,-2,16
20035,tgb,2050000,5440000,0,plant,2,0,1070,201,1202,46,98,2401,34,4,1,337,8
20375,tgb,2273000,5718000,0,plant,2,0,1218,233,1328,62,153,5544,36,32,1,51,21
20376,tgb,2274000,5717000,0,plant,2,0,1438,47,1342,51,148,5320,36,23,1,115,21
20378,tgb,2274000,5749000,0,plant,2,0,310,208,1243,102,233,7906,13,84,1,-30,10
20379,tgb,2274000,5751000,0,plant,2,0,399,198,1244,98,214,7107,14,83,1,-39,10
20380,tgb,2274000,5752000,0,plant,1,0,421,183,1246,97,204,6788,4,81,1,-39,10
20381,tgb,2275000,5714000,0,plant,2,0,1010,182,1404,73,96,4173,37,-22,1,-31,39
20383,tgb,2275000,5755000,0,plant,2,0,450,187,1253,95,157,5380,29,76,1,-28,11
20385,tgb,2276000,5713000,0,plant,2,0,1310,90,1396,58,106,4328,28,-15,1,73,34
20388,tgb,2276000,5717000,0,plant,1,0,774,168,1392,83,98,4338,4,-13,1,-134,41
20389,tgb,2276000,5718000,0,plant,0,0,751,177,1379,84,105,4549,4,-4,0,-145,39
20037,tgb,2050000,5500000,0,plant,1,0,577,172,1202,73,141,3986,17,15,1,208,11
20391,tgb,2276000,5724000,0,plant,2,0,1950,104,1284,23,223,6497,35,64,1,264,0
20392,tgb,2276000,5751000,0,plant,2,0,425,174,1243,97,225,7428,13,84,1,-49,9
20393,tgb,2277000,5760000,0,plant,1,0,59,181,1278,112,96,3685,0,57,1,-14,24
20394,tgb,2278000,5751000,0,plant,2,0,385,228,1244,99,219,7240,27,83,1,-50,10
20396,tgb,2280000,5520000,0,plant,2,2,676,131,1284,73,23,857,17,1,1,-51,34
20397,tgb,2280000,5740000,0,plant,0,0,1929,186,1212,24,326,8000,10,111,0,264,0
20398,tgb,2280600,5708100,0,plant,2,0,620,186,1423,89,65,3052,6,-40,1,-166,48
20399,tgb,2281000,5675000,0,plant,2,140,524,175,1411,92,17,762,3,-48,1,-247,49
20400,tgb,2281000,5720000,0,plant,2,0,764,96,1391,83,100,4421,20,-12,1,-134,41
20401,tgb,2281000,5746000,0,plant,2,0,1035,149,1223,70,334,10271,48,101,1,19,0
20041,tgb,2050900,5425000,0,plant,2,0,44,180,1228,95,52,1528,1,-20,1,131,30
20402,tgb,2281100,5628700,0,plant,2,34,1030,197,1354,67,25,894,28,-19,1,-69,35
20403,tgb,2281300,5757500,0,plant,1,0,114,177,1270,110,113,4274,2,62,1,-23,21
20404,tgb,2282000,5760000,0,plant,1,0,88,184,1277,111,102,3901,1,58,1,-33,23
20405,tgb,2282000,5769000,0,plant,2,0,90,184,1303,111,102,4078,12,41,1,-43,29
20406,tgb,2282700,5769000,0,plant,2,0,75,198,1303,111,102,4093,7,41,1,-43,30
20407,tgb,2283000,5712000,0,plant,2,0,1373,47,1393,55,106,4246,34,-12,1,94,32
20408,tgb,2283000,5727000,0,plant,2,0,1115,71,1356,67,132,5204,32,14,1,20,29
20409,tgb,2283200,5578100,0,plant,2,54,790,165,1338,72,20,785,18,-21,1,-141,37
20410,tgb,2283400,5628100,0,plant,2,232,466,145,1368,91,12,517,18,-31,1,-317,46
20411,tgb,2285000,5707000,0,plant,2,0,1377,161,1401,54,86,3435,18,-21,1,104,33
20042,tgb,2053000,5484000,0,plant,2,0,1070,173,1190,49,154,3874,19,22,1,296,2
20412,tgb,2286000,5477000,0,plant,2,0,869,159,1235,62,39,1209,6,27,1,221,26
20413,tgb,2289000,5537000,0,plant,2,0,1063,149,1287,56,34,1153,8,4,1,43,27
20414,tgb,2290000,5470000,0,plant,2,97,1,180,1239,103,18,685,0,20,1,-111,42
20416,tgb,2292000,5492000,0,plant,2,71,442,180,1254,83,19,685,0,16,1,105,36
20417,tgb,2297100,5779500,0,plant,2,0,128,182,1287,109,92,3450,17,50,1,-123,24
20418,tgb,2298700,5600000,0,plant,2,0,1113,190,1315,60,31,1082,24,7,1,-7,28
20419,tgb,2299000,5764000,0,plant,2,0,370,81,1268,99,139,4976,25,64,1,-90,17
20420,tgb,2299400,5765700,0,plant,0,0,97,179,1274,110,123,4670,1,58,0,-133,22
20421,tgb,2299500,5765200,0,plant,1,0,99,163,1274,110,125,4714,5,58,1,-133,22
20423,tgb,2300000,5772000,0,plant,0,0,49,181,1280,112,108,4127,0,54,0,-144,24
20043,tgb,2055000,5557000,0,plant,2,0,868,198,1202,61,190,5690,34,42,1,242,0
20424,tgb,2300000,5780000,0,plant,2,0,42,174,1287,112,91,3464,6,49,1,-144,26
20426,tgb,2301000,5580300,0,plant,2,19,747,207,1310,75,23,872,13,2,1,-112,34
20427,tgb,2301000,5791000,0,plant,0,0,18,179,1296,113,81,3077,0,45,0,-124,27
20428,tgb,2302000,5580000,0,plant,2,0,982,208,1303,64,29,1029,14,8,1,-28,29
20429,tgb,2302000,5791000,0,plant,1,0,18,178,1295,113,81,3078,0,46,1,-134,27
20430,tgb,2302200,5581800,0,plant,2,0,1128,76,1300,57,33,1135,28,12,1,23,26
20431,tgb,2302700,5789200,0,plant,2,0,19,182,1293,113,82,3101,0,47,1,-144,27
20432,tgb,2303000,5780000,0,plant,2,0,151,179,1283,107,98,3672,3,52,1,-132,23
20433,tgb,2303000,5788000,0,plant,1,0,35,183,1292,112,83,3136,3,47,1,-144,26
20434,tgb,2303000,5790000,0,plant,2,0,16,181,1294,113,82,3093,0,46,1,-134,27
20044,tgb,2056000,5454000,0,plant,2,0,1065,170,1210,47,95,2357,17,3,1,316,9
20435,tgb,2303900,5779100,0,plant,2,0,337,180,1278,100,110,3966,18,56,1,-80,19
20436,tgb,2304000,5790000,0,plant,2,0,23,183,1294,113,82,3108,1,46,1,-144,27
20437,tgb,2306200,5688500,0,plant,2,255,810,235,1461,83,12,559,23,-84,1,-134,48
20438,tgb,2306500,5688400,0,plant,2,224,990,238,1460,76,13,578,17,-82,1,-22,45
20439,tgb,2306539,5742293,0,plant,2,0,1138,170,1344,66,148,5694,13,22,1,20,27
20440,tgb,2307100,5785000,0,plant,2,0,133,183,1286,108,94,3490,1,50,1,-152,24
20441,tgb,2308000,5743000,0,plant,0,0,1044,184,1347,70,142,5599,2,20,0,0,29
