siteid,spid,x,y,occ,group,bcc,calc,ccc,ddeg,nutri,pday,precyy,sfroyy,slope,sradyy,swb,tavecc,topo
14715,tgb,1655450,33775,0,tree,2,0,60,1336,2,35,1408,1,336,20798,-44,-4,180
14716,tgb,1655450,35750,0,tree,8,0,60,1388,6.25,36,1412,1,384,13821,0,-4,83
14717,tgb,1655450,59950,0,tree,4,1,8,1435,0,45,1579,0,310,8900,0,-4,178
14718,tgb,1655450,115075,0,tree,56,0,37,2868,22.3125,38,1329,0,245,21467,6,0,230
10471,tgb,1545540,55020,0,tree,21,0,17,3381,17,28,1001,0,144,16764,-208,1,-26
14719,tgb,1655450,143480,0,tree,31,0,31,3281,17,35,1018,0,30,18479,-193,0,-19
14720,tgb,1655485,34575,0,tree,0,0,0,1152,4.8125,37,1500,1,419,19262,-11,-5,241
14721,tgb,1655485,34810,0,tree,2,0,10,1149,4.9375,37,1510,1,336,17007,-11,-5,251
14722,tgb,1655490,31730,0,tree,4,0,96,2485,7,26,892,0,336,21050,-323,-1,37
14723,tgb,1655500,34660,0,tree,0,0,0,1120,5.125,37,1534,1,436,13390,2,-5,629
14724,tgb,1655520,30980,0,tree,0,0,0,2999,7,24,714,0,304,21042,-473,0,314
14725,tgb,1655530,91700,0,tree,0,0,0,2490,18,42,1606,0,142,17609,55,-1,-87
14726,tgb,1655540,34680,0,tree,2,0,10,1233,6.75,36,1466,1,323,18737,-7,-5,-126
14727,tgb,1655550,102450,0,tree,10,0,89,2579,17,43,1641,0,150,14352,82,-1,35
14728,tgb,1655550,155150,0,tree,37,1,62,2729,16,37,1287,0,307,10272,36,0,88
10472,tgb,1545570,85950,0,tree,94,1,6,2718,8,33,1233,0,399,21935,-140,0,-83
14729,tgb,1655590,150450,0,tree,58,0,29,3163,25,35,1051,0,89,16338,-126,0,-18
14730,tgb,1655600,83650,0,tree,31,1,43,1856,17,43,1567,0,131,14473,53,-3,0
14731,tgb,1655620,26490,0,tree,4,1,8,2275,11.375,26,1006,0,306,21122,-261,-1,241
14732,tgb,1655630,36430,0,tree,4,0,40,1453,7,36,1378,1,233,15322,-14,-4,45
14733,tgb,1655650,35880,0,tree,2,0,67,1283,6,37,1461,1,295,12769,4,-5,121
14734,tgb,1655650,154850,0,tree,52,1,48,2573,11,38,1363,0,150,15612,3,-1,199
14735,tgb,1655650,154950,0,tree,60,1,39,2600,11,38,1348,0,201,14725,6,-1,177
14736,tgb,1655675,96375,0,tree,31,0,68,2418,12.375,43,1704,0,326,14353,51,-1,-30
14737,tgb,1655700,83500,0,tree,10,1,39,1820,17,43,1576,0,103,16752,53,-3,10
14738,tgb,1655750,36000,0,tree,6,0,69,1254,6.125,37,1479,1,377,11697,15,-5,135
10473,tgb,1545650,51350,0,tree,13,0,0,3575,0,27,956,0,6,18672,-351,1,-10
14739,tgb,1655750,91720,0,tree,4,0,21,2377,12.5,42,1639,0,181,16541,55,-1,-118
14740,tgb,1655750,96290,0,tree,10,0,89,2273,11.875,44,1770,0,500,10572,39,-2,-168
14741,tgb,1655750,151800,0,tree,94,1,6,2943,14.5625,36,1162,0,343,8946,22,0,167
14742,tgb,1655770,24900,0,tree,2,0,98,2306,12,26,1011,0,408,7793,3,-1,-136
14743,tgb,1655770,25590,0,tree,17,1,21,2593,7.1875,25,877,0,368,11508,-146,-1,-209
14744,tgb,1655770,96350,0,tree,17,0,83,2319,12.125,43,1748,0,358,13987,38,-1,9
14745,tgb,1655780,60000,0,tree,0,1,0,1450,0,45,1577,0,136,10970,0,-4,-107
14746,tgb,1655780,96720,0,tree,23,0,70,2402,13,43,1713,0,306,16693,40,-1,-156
14747,tgb,1655780,136230,0,tree,37,0,19,2994,16,36,1200,0,226,12480,11,0,48
14748,tgb,1655800,36150,0,tree,6,0,87,1333,6.3125,37,1442,1,343,12459,8,-5,94
10474,tgb,1545800,74300,0,tree,52,0,4,3128,17,30,965,0,182,14062,-151,0,6
14749,tgb,1655800,96800,0,tree,14,0,79,2377,12,43,1724,0,287,17027,38,-1,-29
14750,tgb,1655810,138800,0,tree,10,0,64,3192,17,35,1091,0,176,21674,-186,0,-15
14751,tgb,1655815,35695,0,tree,4,0,8,1188,7,37,1501,1,230,21832,0,-5,241
14752,tgb,1655850,26100,0,tree,0,1,0,2342,11.375,26,993,0,300,16843,-201,-1,137
14753,tgb,1655850,79050,0,tree,12,1,50,1963,7,43,1516,0,341,21889,3,-2,64
14754,tgb,1655850,137930,0,tree,54,0,39,3033,16,36,1177,0,39,18246,-95,0,121
14755,tgb,1655850,151850,0,tree,85,1,8,3081,17.125,35,1090,0,281,10837,0,0,-126
14756,tgb,1655890,134210,0,tree,33,0,60,2900,16,37,1253,0,150,14684,4,0,53
14757,tgb,1655910,27150,0,tree,0,1,94,2443,12,25,944,0,255,12443,-141,-1,-26
14758,tgb,1655910,36800,0,tree,0,0,100,1427,7,37,1390,1,204,15078,-13,-4,54
10475,tgb,1545830,98830,0,tree,0,1,100,2034,18,39,1712,0,59,19571,29,-2,3
14759,tgb,1655930,73500,0,tree,35,1,64,2187,7.3125,43,1450,0,451,12756,16,-2,-130
14760,tgb,1655950,24850,0,tree,25,0,50,2192,9.3125,27,1049,0,292,9882,-51,-2,174
14761,tgb,1655950,90750,0,tree,10,1,89,2214,7,43,1677,0,406,15254,24,-2,-147
14762,tgb,1655950,97200,0,tree,14,0,85,2307,12,44,1757,0,328,10935,38,-1,136
14763,tgb,1655950,163650,0,tree,42,1,8,3164,24.625,35,1151,0,123,15942,-101,0,33
14764,tgb,1655970,26230,0,tree,0,1,0,2239,9.5,26,1032,0,286,17894,-200,-1,127
14765,tgb,1655970,36100,0,tree,2,0,4,1201,6,38,1506,1,257,13439,5,-5,154
14766,tgb,1655980,82930,0,tree,8,1,17,1758,17,43,1593,0,53,16994,53,-3,6
14767,tgb,1655990,24950,0,tree,21,0,60,2282,8.5,26,1018,0,411,7604,-12,-1,127
14768,tgb,1656050,83950,0,tree,14,0,79,1947,17,43,1554,0,94,16315,53,-3,29
10476,tgb,1545990,56780,0,tree,19,0,12,3217,21.6875,29,1059,0,212,16193,-127,0,-1
14769,tgb,1656050,90950,0,tree,0,1,100,2070,7,43,1728,0,382,15975,23,-2,62
14770,tgb,1656070,26350,0,tree,2,1,4,2106,9.75,27,1090,0,332,19024,-174,-2,134
14771,tgb,1656070,36870,0,tree,0,0,94,1392,7,37,1408,1,232,13127,-3,-4,49
14772,tgb,1656090,134760,0,tree,48,0,39,2970,16.5625,36,1210,0,240,15831,-21,0,-157
14773,tgb,1656100,63590,0,tree,0,1,75,2166,7,44,1392,0,237,20324,15,-2,0
14774,tgb,1656100,95730,0,tree,4,0,96,2184,12,44,1781,0,375,9950,38,-2,-7
14775,tgb,1656120,95170,0,tree,17,0,83,1899,11.625,45,1900,0,297,22025,35,-3,178
14776,tgb,1656150,36750,0,tree,4,0,52,1324,7,37,1443,1,177,14391,-5,-5,84
14777,tgb,1656150,78750,0,tree,2,1,92,2352,7,42,1427,0,358,22205,7,-1,-82
14778,tgb,1656150,78850,0,tree,6,1,81,2249,7,43,1454,0,373,22552,7,-2,-49
10477,tgb,1546050,101170,0,tree,6,0,25,2179,18,38,1631,0,230,12441,48,-2,-29
14779,tgb,1656150,91600,0,tree,0,1,100,2042,7,43,1754,0,445,14087,23,-2,-22
14780,tgb,1656170,75190,0,tree,39,1,29,2845,8.25,42,1320,0,178,18099,-29,0,-26
14781,tgb,1656190,74980,0,tree,25,1,75,2791,7,42,1333,0,324,9843,24,0,-147
14782,tgb,1656200,79100,0,tree,12,1,87,2066,7,43,1499,0,288,22276,-1,-2,-7
14783,tgb,1656200,95450,0,tree,6,0,94,2002,11.4375,45,1860,0,376,8672,35,-2,167
14784,tgb,1656200,95750,0,tree,17,0,58,2238,12.6875,44,1754,0,185,13566,40,-2,-184
14785,tgb,1656200,97200,0,tree,10,0,89,2262,12.9375,44,1778,0,288,14825,41,-2,-157
14786,tgb,1656210,26330,0,tree,0,1,94,2142,7,27,1062,0,286,20776,-224,-2,146
14787,tgb,1656210,27610,0,tree,0,1,75,2486,12,25,935,0,263,16344,-229,-1,-81
14788,tgb,1656230,134760,0,tree,27,0,72,3011,16.625,36,1190,0,214,14788,-24,0,-126
10478,tgb,1546090,70660,0,tree,66,0,33,3077,17,30,1005,0,94,17955,-212,0,6
14789,tgb,1656230,138010,0,tree,2,0,98,3137,17,35,1116,0,166,19919,-148,0,19
14790,tgb,1656250,78950,0,tree,21,1,54,2198,7,43,1466,0,363,21542,7,-2,-60
14791,tgb,1656250,79050,0,tree,27,1,29,2110,7,43,1484,0,392,21223,1,-2,-147
14792,tgb,1656250,97100,0,tree,0,0,100,2117,12.125,44,1839,0,374,8706,38,-2,10
14793,tgb,1656250,97250,0,tree,0,0,100,2235,12.8125,44,1788,0,310,10334,41,-2,-126
14794,tgb,1656250,102300,0,tree,48,0,52,2560,12,43,1651,0,276,19364,37,-1,95
14795,tgb,1656260,25920,0,tree,2,0,35,2424,7,25,952,0,353,17213,-224,-1,230
14796,tgb,1656260,63610,0,tree,0,0,100,2113,7.625,44,1405,0,135,19310,17,-2,136
14797,tgb,1656330,154575,0,tree,92,1,2,2623,11,37,1334,0,307,11860,20,-1,162
14798,tgb,1656350,78750,0,tree,33,1,54,2452,7,42,1411,0,337,21609,8,-1,-231
10047,tgb,1506750,17250,0,tree,81,0,0,3485,25,27,929,0,63,17118,-228,0,-26
10479,tgb,1546100,57050,0,tree,69,0,19,3232,17.375,29,1035,0,133,16927,-180,0,-178
14799,tgb,1656350,93800,0,tree,0,1,0,2184,17,43,1743,0,127,16569,54,-2,-39
14800,tgb,1656370,73410,0,tree,14,1,79,1946,6.9375,44,1547,0,539,13579,7,-2,-27
14801,tgb,1656380,153450,0,tree,100,1,0,2750,12.75,37,1256,0,336,16676,-6,0,64
14802,tgb,1656400,111500,0,tree,0,0,81,2608,23,40,1512,0,30,18082,62,-1,85
14803,tgb,1656400,138400,0,tree,43,0,37,3180,17,35,1089,0,213,18001,-106,0,1
14804,tgb,1656400,155860,0,tree,17,0,77,3096,17,35,1101,0,167,13354,-55,0,-131
14805,tgb,1656410,65600,0,tree,10,1,52,1325,7,45,1639,0,309,21213,7,-5,25
14806,tgb,1656450,32320,0,tree,0,0,0,2634,2.875,26,833,0,390,19617,-341,0,-16
14807,tgb,1656450,36500,0,tree,0,0,0,1121,6.8125,39,1550,1,320,10573,24,-5,146
14808,tgb,1656450,79150,0,tree,2,1,98,1987,7,43,1518,0,338,19686,7,-2,188
10480,tgb,1546120,56950,0,tree,56,0,25,3199,21.8125,29,1060,0,203,15181,-114,0,-6
14809,tgb,1656460,155600,0,tree,79,1,21,2896,12.6875,36,1199,0,210,21606,-136,0,125
14810,tgb,1656500,90800,0,tree,4,1,52,1719,7,44,1836,0,375,20918,6,-3,272
14811,tgb,1656500,155680,0,tree,44,1,44,2923,16,36,1186,0,247,12244,-5,0,165
14812,tgb,1656550,154520,0,tree,92,1,2,2750,11.25,37,1271,0,242,12815,4,0,88
14813,tgb,1656590,25930,0,tree,0,1,0,2534,7,25,927,0,309,18328,-280,-1,-126
14814,tgb,1656590,28890,0,tree,12,0,75,2525,14,25,904,0,216,12439,-146,-1,251
14815,tgb,1656650,24100,0,tree,6,0,69,2156,7.1875,27,1089,0,290,12728,-86,-2,-147
14816,tgb,1656650,36690,0,tree,0,0,0,1188,6.5625,38,1511,1,297,10399,18,-5,105
14817,tgb,1656650,154500,0,tree,90,1,4,2779,11.25,37,1257,0,259,11444,11,0,83
14818,tgb,1656650,155300,0,tree,73,1,14,3021,12,36,1137,0,320,9750,6,0,-41
10481,tgb,1546120,95240,0,tree,54,1,45,2350,8.875,36,1519,0,347,21320,-38,-1,15
14819,tgb,1656650,155870,0,tree,29,0,64,3115,17.5,35,1090,0,261,11287,-18,0,-44
14820,tgb,1656700,91320,0,tree,8,1,92,1576,7,45,1895,0,71,18683,21,-4,181
14821,tgb,1656700,94250,0,tree,25,0,75,2129,12,44,1770,0,209,12440,38,-2,-54
14822,tgb,1656700,97750,0,tree,17,0,77,2105,12.25,45,1864,0,241,15319,39,-2,-2
14823,tgb,1656720,91100,0,tree,0,1,94,1576,7,45,1887,0,102,19815,21,-4,240
14824,tgb,1656720,139780,0,tree,35,0,27,3189,16.5625,35,1080,0,238,14247,-62,0,22
14825,tgb,1656750,36850,0,tree,17,0,46,1254,6.9375,38,1476,1,271,11971,8,-5,22
14826,tgb,1656780,65000,0,tree,0,1,69,1471,12,45,1591,0,163,20502,38,-4,88
14827,tgb,1656780,91580,0,tree,0,1,100,1533,7,45,1919,0,209,20774,21,-4,202
14828,tgb,1656800,89000,0,tree,0,1,100,2022,12,43,1652,0,301,12872,37,-2,15
10482,tgb,1546350,80610,0,tree,96,1,4,3057,17,31,984,0,54,17134,-214,0,21
14829,tgb,1656810,29990,0,tree,2,1,42,2485,7,26,919,0,227,18279,-273,-1,-19
14830,tgb,1656810,64210,0,tree,0,1,100,1841,7,44,1483,0,380,21978,17,-3,24
14831,tgb,1656810,152100,0,tree,100,1,0,2788,16,37,1255,0,208,17352,-45,0,220
14832,tgb,1656850,88900,0,tree,0,1,100,1859,11.9375,43,1697,0,433,10444,36,-3,304
14833,tgb,1656850,93510,0,tree,8,1,85,1896,7,44,1843,0,325,19570,23,-3,-33
14834,tgb,1656860,78330,0,tree,39,0,10,2446,7,42,1421,0,268,21125,9,-1,199
14835,tgb,1656900,93650,0,tree,6,1,44,1931,7.3125,44,1832,0,204,13836,27,-3,-39
14836,tgb,1656910,36770,0,tree,2,0,4,1172,7,38,1516,1,201,15125,16,-5,96
14837,tgb,1656950,89050,0,tree,8,1,92,1990,12,43,1656,0,233,12051,37,-2,33
14838,tgb,1656950,93550,0,tree,4,1,15,1849,7,44,1861,0,237,12220,23,-3,-15
10483,tgb,1546450,56900,0,tree,73,0,21,3169,25,29,1069,0,7,18556,-165,0,2
14839,tgb,1657009,111450,0,tree,14,0,85,2643,21.875,40,1495,0,93,15931,62,-1,134
14840,tgb,1657010,75350,0,tree,12,1,62,2926,17.375,42,1313,0,190,12804,40,0,-157
14841,tgb,1657015,161575,0,tree,70,1,29,2865,11,36,1281,0,60,19574,-104,0,144
14842,tgb,1657050,26550,0,tree,0,1,94,2060,7,28,1117,0,354,22367,-202,-2,-14
14843,tgb,1657050,33950,0,tree,33,0,4,2196,3.625,29,1006,0,370,19500,-211,-2,125
14844,tgb,1657050,37130,0,tree,2,0,17,1205,6.8125,38,1510,1,339,13275,10,-5,47
14845,tgb,1657050,63950,0,tree,2,1,98,1982,17.1875,44,1450,0,216,20343,52,-2,157
14846,tgb,1657050,64450,0,tree,0,1,100,1664,7,44,1536,0,287,21173,7,-3,97
14847,tgb,1657050,77650,0,tree,50,0,0,2862,17.3125,42,1331,0,104,20180,-6,0,125
14848,tgb,1657050,79000,0,tree,4,1,46,2279,7,43,1454,0,408,15562,8,-2,-125
10484,tgb,1546450,90550,0,tree,43,1,56,1853,12,39,1829,0,228,12189,37,-3,-29
14849,tgb,1657050,86950,0,tree,4,1,2,1420,13.5625,44,1728,0,167,13947,51,-4,122
14850,tgb,1657050,90750,0,tree,6,1,94,1781,7,44,1782,0,255,22249,21,-3,136
14851,tgb,1657050,109500,0,tree,23,0,70,2582,23,41,1548,0,38,18971,64,-1,79
14852,tgb,1657050,148950,0,tree,0,0,0,3366,0,34,964,0,10,18458,-285,0,-19
14853,tgb,1657100,77250,0,tree,0,1,0,3105,0,41,1283,0,14,18377,-65,0,-81
14854,tgb,1657100,90200,0,tree,21,1,41,2295,10.4375,42,1602,0,378,22364,23,-2,-146
14855,tgb,1657100,90700,0,tree,10,1,21,1841,7,44,1761,0,261,21888,22,-3,143
14856,tgb,1657150,61350,0,tree,0,1,100,2310,7,43,1352,0,341,7517,8,-1,-156
14857,tgb,1657200,109800,0,tree,33,0,66,2628,17,41,1527,0,141,14812,50,-1,146
14858,tgb,1657230,78160,0,tree,47,0,45,2508,7,42,1409,0,323,23025,-8,-1,149
10485,tgb,1546510,56670,0,tree,94,0,0,3175,25,29,1069,0,22,18748,-174,0,2
14859,tgb,1657250,77350,0,tree,45,1,41,2980,8.5,42,1310,0,292,22575,-32,0,136
14860,tgb,1657250,86930,0,tree,31,1,0,1352,12,44,1748,0,183,14957,36,-4,149
14861,tgb,1657250,87250,0,tree,31,1,44,1477,11.875,44,1719,0,315,9945,36,-4,100
14862,tgb,1657250,88650,0,tree,10,1,52,1567,11.1875,44,1757,0,395,9446,34,-4,314
14863,tgb,1657250,152100,0,tree,71,1,4,3032,21.1875,36,1115,0,337,11280,14,0,-126
14864,tgb,1657290,77480,0,tree,54,0,46,2942,17.0625,42,1318,0,124,20050,-9,0,-3
14865,tgb,1657300,32350,0,tree,0,0,0,3098,7,24,674,0,40,15830,-417,0,-200
14866,tgb,1657300,88750,0,tree,0,1,100,1693,11.6875,44,1723,0,450,7135,36,-3,146
14867,tgb,1657390,26580,0,tree,0,0,56,2066,7,28,1120,0,365,22286,-200,-2,-60
14868,tgb,1657430,32980,0,tree,4,0,2,2866,7,25,743,0,231,18898,-421,0,-119
10486,tgb,1546550,57000,0,tree,94,0,0,3157,25,29,1072,0,33,18845,-173,0,0
14869,tgb,1657450,22900,0,tree,17,0,83,1525,7,31,1404,0,341,14680,-13,-4,-13
14870,tgb,1657490,34810,0,tree,39,0,23,2066,7,31,1051,0,346,21798,-207,-2,-143
14871,tgb,1657500,112075,0,tree,35,0,64,2896,17.8125,39,1340,0,282,17459,26,0,-241
14872,tgb,1657510,33130,0,tree,27,0,10,2927,7.25,25,724,0,333,17993,-414,0,-283
14873,tgb,1657520,137500,0,tree,60,0,33,3076,16.0625,36,1162,0,221,21173,-142,0,136
14874,tgb,1657550,27800,0,tree,8,1,92,1797,12.1875,29,1238,0,330,17163,-82,-3,-146
14875,tgb,1657550,28750,0,tree,10,1,39,2042,6.875,28,1130,0,464,16381,-111,-2,136
14876,tgb,1657600,86400,0,tree,37,1,62,1421,12,44,1730,0,144,16370,37,-4,74
14877,tgb,1657660,34160,0,tree,0,0,100,2388,7,28,914,0,348,15785,-218,-1,-30
14878,tgb,1657690,61350,0,tree,29,1,46,2310,0,43,1362,0,212,10393,0,-2,-150
10487,tgb,1546550,57260,0,tree,62,0,31,3147,24.9375,29,1073,0,11,18724,-169,0,3
14879,tgb,1657700,87250,0,tree,6,1,94,1595,12,43,1682,0,112,18523,37,-4,0
14880,tgb,1657700,98290,0,tree,6,0,94,2088,12,45,1860,0,302,12217,38,-2,-168
14881,tgb,1657750,34420,0,tree,70,0,29,2403,7.0625,28,910,0,323,20686,-306,-1,-162
14882,tgb,1657750,86950,0,tree,56,0,43,1589,12.3125,43,1686,0,127,15543,38,-4,-33
14883,tgb,1657750,103700,0,tree,48,0,27,2784,12.75,42,1504,0,230,19012,42,0,-14
14884,tgb,1657800,92500,0,tree,21,0,29,1743,17.3125,44,1840,0,109,18615,54,-3,-87
14885,tgb,1657800,137120,0,tree,21,0,35,3146,17,35,1126,0,119,19333,-140,0,-14
14886,tgb,1657810,137400,0,tree,31,0,31,3054,16,36,1174,0,226,20211,-115,0,58
14887,tgb,1657820,91960,0,tree,6,0,81,1804,17.5,44,1798,0,67,18814,54,-3,-70
14888,tgb,1657870,61690,0,tree,0,1,94,2279,0,43,1375,0,233,10117,0,-2,-151
10488,tgb,1547230,51690,0,tree,4,0,2,3478,0,28,997,0,32,18959,-327,1,-6
14889,tgb,1657880,127120,0,tree,44,0,19,3097,24,36,1157,0,165,20234,-86,0,-1
14890,tgb,1657900,90200,0,tree,0,0,100,2005,17,43,1661,0,105,19759,54,-2,24
14891,tgb,1657900,139120,0,tree,50,0,19,3137,17,35,1118,0,162,21225,-147,0,29
14892,tgb,1657910,139440,0,tree,39,0,17,3158,17,35,1110,0,79,17412,-88,0,21
14893,tgb,1657950,77600,0,tree,0,0,0,2963,0,42,1321,0,86,19521,-65,0,-61
14894,tgb,1657950,138200,0,tree,25,0,6,3218,21,35,1083,0,113,14771,-51,0,-48
14895,tgb,1657950,139120,0,tree,54,0,27,3134,17,35,1123,0,168,21103,-138,0,27
14896,tgb,1657970,125400,0,tree,35,0,21,3030,17,37,1177,0,86,20009,-70,0,38
14897,tgb,1657970,137490,0,tree,0,0,100,2984,16,36,1202,0,35,18202,-51,0,106
14898,tgb,1657970,138070,0,tree,31,0,12,3158,17,35,1116,0,126,16038,-55,0,-3
10048,tgb,1506750,17350,0,tree,33,0,4,3509,25,27,923,0,55,17312,-238,0,-39
10489,tgb,1547400,91750,0,tree,31,1,68,2075,7.375,37,1695,0,384,9583,24,-2,-36
14899,tgb,1657980,137970,0,tree,77,0,17,3134,17,35,1120,0,133,15850,-41,0,3
14900,tgb,1658000,151750,0,tree,89,1,10,2831,13.25,37,1242,0,249,21510,-104,0,157
14901,tgb,1658030,137770,0,tree,2,0,4,3045,16.9375,36,1160,0,253,15427,2,0,71
14902,tgb,1658050,101950,0,tree,0,0,0,2695,12,42,1563,0,144,15744,78,0,31
14903,tgb,1658050,138950,0,tree,77,0,23,3087,16.3125,36,1148,0,140,19247,-122,0,53
14904,tgb,1658050,148950,0,tree,6,0,6,3369,12.75,34,966,0,3,18380,-231,0,-6
14905,tgb,1658080,136350,0,tree,54,0,8,3051,16.5625,36,1177,0,222,20586,-124,0,178
14906,tgb,1658100,32870,0,tree,0,0,100,2927,7,25,736,0,306,11615,-212,0,-172
14907,tgb,1658100,151800,0,tree,89,1,10,2816,15.75,37,1242,0,41,19131,-76,0,137
14908,tgb,1658160,73710,0,tree,0,1,81,1740,7,44,1593,0,369,9032,23,-3,18
10490,tgb,1547590,68000,0,tree,81,0,19,2967,24,31,1066,0,8,18478,-152,0,16
14909,tgb,1658220,141880,0,tree,12,0,87,3171,17,35,1090,0,156,21515,-173,0,4
14910,tgb,1658230,150430,0,tree,0,1,0,3311,17,34,996,0,41,18708,-219,0,-14
14911,tgb,1658250,152310,0,tree,92,1,8,2687,11.375,37,1320,0,129,16212,-18,-1,251
14912,tgb,1658260,152340,0,tree,79,1,21,2769,14.25,37,1276,0,307,10789,28,0,89
14913,tgb,1658290,139050,0,tree,68,0,31,3015,16,36,1180,0,83,17328,-74,0,140
14914,tgb,1658320,24760,0,tree,27,0,35,1477,7,31,1442,0,268,17275,-6,-4,41
14915,tgb,1658320,135410,0,tree,29,0,8,3113,0,36,1154,0,277,21649,-198,0,3
14916,tgb,1658320,153490,0,tree,90,1,4,2791,11.625,37,1255,0,84,20010,-92,0,70
14917,tgb,1658350,149850,0,tree,29,0,58,3369,17,34,965,0,4,18415,-232,0,-22
14918,tgb,1658360,139040,0,tree,71,0,17,3012,16,36,1187,0,81,17294,-69,0,152
10491,tgb,1547760,69620,0,tree,43,0,37,2960,24,31,1060,0,26,18063,-145,0,13
14919,tgb,1658370,136680,0,tree,39,0,60,3003,16.75,36,1200,0,207,13727,16,0,58
14920,tgb,1658380,136020,0,tree,42,0,2,3084,17,36,1159,0,214,22197,-131,0,-1
14921,tgb,1658390,33130,0,tree,0,0,100,2854,7,25,765,0,337,12522,-216,0,-131
14922,tgb,1658400,32980,0,tree,0,1,75,2811,7,25,778,0,301,12008,-198,0,-120
14923,tgb,1658450,87750,0,tree,0,0,100,1841,18,43,1620,0,125,17571,55,-3,-113
14924,tgb,1658450,133550,0,tree,21,0,4,3106,24.375,36,1157,0,156,18946,-82,0,8
14925,tgb,1658450,138910,0,tree,17,0,2,3152,25,35,1112,0,141,21331,-151,0,-19
14926,tgb,1658450,163650,0,tree,85,1,14,3111,25,35,1182,0,113,15618,-88,0,-1
14927,tgb,1658500,34650,0,tree,46,0,10,2263,7,29,974,0,273,21922,-296,-2,32
14928,tgb,1658510,121330,0,tree,4,0,96,2970,17,37,1228,0,97,18808,-40,0,-12
10492,tgb,1547800,92150,0,tree,17,1,83,2214,8,37,1602,0,263,12426,15,-2,-153
14929,tgb,1658540,141440,0,tree,39,0,54,3118,17,35,1124,0,175,15176,-61,0,16
14930,tgb,1658550,36250,0,tree,4,0,77,1388,7,36,1384,1,192,19998,-42,-4,121
14931,tgb,1658550,99750,0,tree,0,0,94,2360,17,44,1706,0,130,14919,127,-1,-48
14932,tgb,1658550,126580,0,tree,21,0,4,3097,24.3125,36,1147,0,22,18945,-29,0,1
14933,tgb,1658550,140050,0,tree,62,0,25,3131,25.0625,35,1117,0,168,20912,-142,0,12
14934,tgb,1658550,143050,0,tree,54,0,45,3045,16.125,36,1147,0,180,20238,-137,0,157
14935,tgb,1658560,151850,0,tree,50,1,12,2831,16.6875,36,1239,0,97,20340,-92,0,70
14936,tgb,1658570,33920,0,tree,25,0,12,2931,7,25,718,0,344,20179,-464,0,-146
14937,tgb,1658600,136080,0,tree,54,0,8,3017,16.9375,36,1197,0,180,19418,-86,0,26
14938,tgb,1658600,141120,0,tree,75,0,25,3131,17,35,1125,0,242,18819,-90,0,4
10493,tgb,1547920,72740,0,tree,19,0,75,2966,24,31,1039,0,20,18361,-168,0,6
14939,tgb,1658600,152250,0,tree,83,1,10,2684,12,37,1316,0,152,14266,0,-1,125
14940,tgb,1658670,151800,0,tree,54,1,33,2845,16.9375,36,1230,0,55,19678,-87,0,64
14941,tgb,1658680,140190,0,tree,31,0,68,3097,22.75,36,1133,0,133,20855,-138,0,32
14942,tgb,1658690,142140,0,tree,25,0,12,3152,17,35,1100,0,202,12998,-12,0,-29
14943,tgb,1658700,36300,0,tree,19,0,44,1432,7,36,1358,1,271,19590,-36,-4,79
14944,tgb,1658700,142400,0,tree,65,0,4,3137,16.875,35,1105,0,205,22496,-186,0,-19
14945,tgb,1658700,152250,0,tree,68,1,25,2705,12,37,1303,0,188,12603,9,-1,121
14946,tgb,1658720,133050,0,tree,23,0,2,3097,23,36,1167,0,198,18684,-75,0,8
14947,tgb,1658750,152250,0,tree,85,1,14,2729,12,37,1293,0,203,12613,7,-1,110
14948,tgb,1658800,144370,0,tree,58,0,41,3164,16.5625,35,1084,0,232,20474,-156,0,167
10494,tgb,1548090,71940,0,tree,23,0,58,2981,24,31,1037,0,4,18182,-161,0,7
14949,tgb,1658820,140280,0,tree,72,0,27,3048,16.0625,36,1161,0,95,19282,-119,0,125
14950,tgb,1658850,140780,0,tree,25,0,69,3161,17,35,1093,0,159,20853,-177,0,-38
14951,tgb,1658850,166750,0,tree,46,0,4,3372,25.875,34,1089,0,131,14925,-133,0,-38
14952,tgb,1658880,135520,0,tree,56,0,25,3072,0,36,1165,0,234,22160,-199,0,-15
14953,tgb,1658880,139710,0,tree,39,0,29,3168,17,35,1112,0,191,16823,-90,0,-45
14954,tgb,1658920,133580,0,tree,23,0,14,3017,23.875,36,1204,0,155,17765,-36,0,26
14955,tgb,1658920,142370,0,tree,73,0,2,3137,17,35,1109,0,176,20502,-163,0,-178
14956,tgb,1658930,133740,0,tree,12,0,12,3048,17,36,1185,0,70,16924,-59,0,0
14957,tgb,1658950,87150,0,tree,0,1,100,1595,12.3125,44,1693,0,259,18263,41,-4,10
14958,tgb,1658950,87950,0,tree,0,1,100,1707,12,43,1663,0,278,17096,38,-3,-37
10495,tgb,1548120,58100,0,tree,100,0,0,3015,24,30,1129,0,75,16986,-98,0,14
14959,tgb,1658950,91670,0,tree,0,1,69,1517,12,45,1862,0,346,23086,38,-4,130
14960,tgb,1658950,91850,0,tree,6,1,12,1387,12,45,1919,0,286,22485,37,-4,167
14961,tgb,1658950,134140,0,tree,71,0,29,3012,16.625,36,1204,0,195,14812,-12,0,18
14962,tgb,1658950,141220,0,tree,33,0,54,3048,17,36,1152,0,69,19626,-106,0,26
14963,tgb,1658950,141850,0,tree,35,0,64,3048,16.75,36,1152,0,177,21370,-151,0,21
